Open,High,Low,Close,Volume
102.3535,102.3645,102.2628,102.3518,90505
102.3109,102.3645,102.307,102.3874,139004
102.3431,102.3458,102.3382,102.4239,158575
102.3431,102.3566,102.3351,102.4306,103860
102.3527,102.3804,102.3426,102.4434,93379
102.3683,102.38,102.365,102.4109,92600
102.3796,102.3796,102.3407,102.3732,108861
102.3448,102.357,102.3243,102.3612,161437
102.3284,102.3366,102.3238,102.3284,151176
102.3284,102.3461,102.2996,102.3091,100856
102.3091,102.3417,102.3047,102.3345,90672
102.3345,102.344,102.2914,102.2945,93126
102.2945,102.3209,102.292,102.3096,100052
102.3096,102.3196,102.3045,102.314,152470
102.3212,102.3229,102.3107,102.3212,117653
102.3212,102.3556,102.3071,102.3089,77453
102.3089,102.3113,102.1694,102.1778,84462
102.1778,102.2195,102.1504,102.2064,70988
102.2064,102.2164,102.1571,102.1809,79401
102.1809,102.2096,102.1652,102.1985,121708
102.1985,102.215,102.1812,102.1985,88485
102.1985,102.2075,102.1782,102.1796,58993
102.1796,102.2856,102.1635,102.2848,60973
102.2848,102.3465,102.2661,102.3465,56672
102.3465,102.3465,102.1997,102.222,70738
102.222,102.3321,102.2209,102.332,107530
102.3141,102.3299,102.3132,102.3141,168122
102.3141,102.3381,102.3104,102.3104,108860
102.3104,102.3763,102.3104,102.3565,104722
102.3565,102.4185,102.3471,102.4152,107106
102.4152,102.4679,102.411,102.4628,118127
102.4628,102.5162,102.4512,102.5499,183271
102.5125,102.5251,102.503,102.5535,228908
102.5125,102.5198,102.5026,102.5529,147314
102.5119,102.5269,102.5038,102.5654,133993
102.5244,102.5436,102.5127,102.6244,135669
102.5435,102.5596,102.5339,102.5739,149038
102.5369,102.5502,102.5262,102.5792,232508
102.5463,102.5538,102.5377,102.5776,161261
102.5463,102.5603,102.5194,102.5801,104740
102.5516,102.5546,102.5206,102.5583,95542
102.5327,102.5345,102.5097,102.5167,95032
102.5167,102.5431,102.5158,102.5219,104726
102.5219,102.5675,102.5158,102.5668,175380
102.5667,102.5697,102.5665,102.5667,107506
102.5667,102.5718,102.5449,102.546,71902
102.546,102.5542,102.5196,102.5335,62932
102.5335,102.5894,102.5253,102.5735,66230
102.5735,102.5826,102.5235,102.5495,72347
102.5495,102.5976,102.5474,102.5956,117170
102.5884,102.5929,102.5851,102.5884,134463
102.5884,102.6097,102.5805,102.6012,88590
102.6012,102.6367,102.597,102.6297,81112
102.6297,102.6376,102.6293,102.6355,77709
102.6355,102.6375,102.5864,102.5887,94326
102.5887,102.6205,102.5858,102.613,140827
102.6245,102.64,102.6013,102.6245,131324
102.6245,102.6375,102.5608,102.5643,94332
102.5643,102.5708,102.5447,102.5508,77016
102.5508,102.5566,102.5467,102.5476,75511
102.5476,102.5519,102.4945,102.4945,93154
102.4945,102.5166,102.4945,102.4951,131481
102.5017,102.5079,102.5013,102.5017,108819
102.5017,102.5038,102.4794,102.4878,71846
102.4878,102.514,102.486,102.5057,64352
102.5057,102.5167,102.4302,102.4464,69376
102.4464,102.5027,102.4445,102.4884,75677
102.4884,102.5109,102.4224,102.4299,121234
102.4295,102.4478,102.4121,102.4295,98542
102.4295,102.4632,102.3921,102.3984,67190
102.3984,102.5262,102.3862,102.5102,68600
102.5102,102.5168,102.48,102.4974,57721
102.4974,102.5172,102.4642,102.5126,65232
102.5126,102.5453,102.5102,102.5234,100620
102.5234,102.5234,102.5166,102.5234,71382
102.5234,102.5234,102.4995,102.5013,47865
102.5013,102.5234,102.4916,102.5234,42546
102.5234,102.5234,102.4822,102.483,44001
102.483,102.5117,102.4666,102.4856,46117
102.4856,102.4934,102.4042,102.4079,82204
102.415,102.4176,102.4119,102.415,59507
102.415,102.4202,102.4083,102.4083,38755
102.4083,102.4764,102.4083,102.4692,38045
102.4692,102.4853,102.4531,102.4615,34514
102.4615,102.4787,102.4466,102.4775,39451
102.4775,102.4903,102.4515,102.4584,61726
102.4585,102.4611,102.453,102.4585,59274
102.4585,102.4603,102.4544,102.4581,38131
102.4581,102.4592,102.416,102.4228,36207
102.4228,102.4255,102.4118,102.417,34252
102.417,102.4503,102.41,102.4468,40317
102.4468,102.447,102.436,102.4371,60397
102.4367,102.4386,102.4272,102.4367,93090
102.4367,102.4508,102.4239,102.4492,61305
102.4492,102.464,102.4471,102.464,54731
102.464,102.464,102.3668,102.3834,61568
102.3834,102.3921,102.3751,102.3905,60679
102.3905,102.4028,102.3678,102.379,95188
102.379,102.3935,102.3774,102.379,87329
102.379,102.4137,102.3709,102.4064,59148
102.4064,102.4117,102.3263,102.3367,56702
102.3367,102.3707,102.3358,102.355,51689
102.355,102.3764,102.3492,102.3612,56819
102.3612,102.3724,102.3607,102.3718,89143
102.3718,102.3815,102.371,102.3718,64603
102.3718,102.4084,102.3513,102.4082,44483
102.4082,102.4207,102.3652,102.3806,38909
102.3806,102.3953,102.3787,102.3922,37754
102.3922,102.4296,102.3913,102.4296,44566
102.4296,102.4296,102.4293,102.4296,64606
102.4299,102.4411,102.4164,102.4299,126053
102.4299,102.5025,102.3901,102.493,91012
102.493,102.5485,102.4852,102.5436,79154
102.5436,102.5578,102.4504,102.5175,81475
102.4765,102.5318,102.4741,102.562,88080
102.521,102.5604,102.5001,102.6404,135535
102.5594,102.5766,102.5549,102.6375,202220
102.5594,102.5804,102.5452,102.6556,135322
102.5804,102.5804,102.5333,102.5742,124012
102.5429,102.5454,102.4728,102.5013,131343
102.4728,102.4736,102.4728,102.4984,129998
102.4728,102.4904,102.4728,102.4728,202224
102.4801,102.4805,102.4751,102.4801,47405
102.4801,102.4823,102.4769,102.4821,30592
102.4821,102.4873,102.4702,102.471,27676
102.471,102.4847,102.4693,102.4803,27585
102.4803,102.4827,102.4626,102.4635,31475
102.4635,102.4774,102.4592,102.4729,48275
102.4801,102.4876,102.4618,102.4801,115506
102.4801,102.5855,102.4595,102.571,87427
102.571,102.5736,102.527,102.5773,70477
102.5363,102.5624,102.512,102.5534,69077
102.5124,102.6678,102.4907,102.7089,96772
102.6678,102.6678,102.5954,102.691,128539
102.61,102.611,102.6051,102.6881,75852
102.61,102.6138,102.6092,102.647,49025
102.6128,102.6171,102.5811,102.6198,45391
102.5885,102.6269,102.5853,102.6513,46239
102.6228,102.6264,102.6133,102.648,48808
102.6223,102.6252,102.5882,102.5956,79807
102.5956,102.5961,102.5865,102.5956,55087
102.5956,102.6004,102.5688,102.5754,36810
102.5754,102.5852,102.5641,102.5775,31611
102.5775,102.6519,102.5691,102.649,35866
102.649,102.6505,102.5802,102.5816,40070
102.5816,102.649,102.5788,102.6418,61559
102.6425,102.6481,102.6357,102.6425,68306
102.6425,102.6429,102.6061,102.6123,46491
102.6123,102.6333,102.5603,102.574,41947
102.574,102.6356,102.5398,102.6343,43616
102.6343,102.6551,102.5808,102.5906,47648
102.5906,102.6037,102.5244,102.545,74379
102.545,102.5658,102.5411,102.545,67821
102.545,102.6017,102.5313,102.5996,48243
102.5996,102.6226,102.5959,102.609,39465
102.609,102.6107,102.5911,102.5976,39613
102.5976,102.6055,102.5532,102.5712,45851
102.5712,102.622,102.561,102.6179,74006
102.6172,102.623,102.6116,102.6172,51795
102.6172,102.6249,102.5906,102.5942,34788
102.5942,102.5953,102.5856,102.5886,29920
102.5886,102.5905,102.5634,102.5683,30768
102.5683,102.6066,102.5595,102.5962,35109
102.5962,102.6024,102.561,102.5667,54779
102.5595,102.5623,102.5577,102.5595,61106
102.5595,102.5694,102.5522,102.5614,39427
102.5614,102.5618,102.5463,102.554,35423
102.554,102.5655,102.5532,102.5625,35497
102.5625,102.5952,102.5624,102.5944,41730
102.5944,102.5995,102.5661,102.574,63545
102.574,102.575,102.5739,102.574,51909
102.574,102.5796,102.5739,102.5739,33376
102.5739,102.5964,102.5739,102.5959,30932
102.5959,102.5997,102.5751,102.5799,30588
102.5799,102.5889,102.5761,102.5886,33940
102.5886,102.594,102.5879,102.5886,51914
102.592,102.592,102.5816,102.592,66812
102.592,102.592,102.5893,102.592,42950
102.592,102.592,102.5734,102.5782,39203
102.5782,102.592,102.5635,102.592,39203
102.592,102.592,102.5402,102.544,46969
102.544,102.5708,102.5339,102.5378,67623
102.5378,102.5388,102.5359,102.5378,62315
102.5378,102.5505,102.5356,102.544,40545
102.544,102.5669,102.5231,102.5657,37117
102.5657,102.5667,102.5401,102.5493,36749
102.5493,102.5566,102.5409,102.5451,40391
102.5451,102.586,102.5384,102.5832,66951
102.5884,102.5921,102.5811,102.5884,128437
102.5884,102.6369,102.5811,102.6751,89289
102.6302,102.6343,102.615,102.702,75423
102.616,102.7536,102.6004,102.8023,87743
102.7163,102.7307,102.6477,102.7907,90863
102.6647,102.7616,102.6466,102.8776,150893
102.755,102.7581,102.7526,102.8754,107005
102.755,102.7565,102.7514,102.8298,69006
102.7534,102.7551,102.7372,102.8172,62300
102.7437,102.7704,102.7419,102.7947,64158
102.769,102.7715,102.746,102.7475,71672
102.7475,102.7515,102.7437,102.7472,107063
102.7475,102.7535,102.7368,102.7475,92232
102.7475,102.7862,102.743,102.7739,62343
102.7739,102.774,102.7406,102.7429,55889
102.7429,102.7587,102.7399,102.7533,53767
102.7533,102.7583,102.7288,102.7309,61867
102.7309,102.7383,102.7288,102.7327,92551
102.7328,102.7368,102.732,102.7328,73578
102.7328,102.7371,102.7276,102.7328,47301
102.7328,102.737,102.6963,102.7013,44624
102.7013,102.7247,102.6986,102.7207,43635
102.7207,102.7544,102.7175,102.7535,50321
102.7535,102.7541,102.7353,102.7398,75545
102.7328,102.7438,102.7097,102.7328,82532
102.7328,102.736,102.707,102.7328,53059
102.7328,102.743,102.688,102.6988,50281
102.6988,102.7038,102.6087,102.6377,52773
102.6377,102.6441,102.5679,102.5891,58066
102.5891,102.6222,102.5747,102.618,87171
102.618,102.6285,102.6092,102.618,93168
102.618,102.6215,102.581,102.5889,63290
102.5889,102.6388,102.5807,102.6206,56531
102.6206,102.626,102.6101,102.6207,53242
102.6207,102.6211,102.5783,102.5791,64750
102.5791,102.6144,102.5736,102.592,95519
102.5992,102.5992,102.5821,102.5992,95337
102.5992,102.5992,102.4507,102.466,77204
102.466,102.5179,102.3862,102.3862,62950
102.3862,102.4154,102.3862,102.3862,54478
102.3862,102.5427,102.3862,102.5222,77533
102.5222,102.529,102.3862,102.3871,120442
102.3934,102.4016,102.392,102.3934,91095
102.3934,102.4087,102.384,102.4009,59418
102.4009,102.4116,102.3931,102.4109,53068
102.4109,102.415,102.3749,102.3799,55203
102.3799,102.4654,102.378,102.4584,67540
102.4584,102.4981,102.4554,102.4801,94960
102.4801,102.4873,102.4751,102.4801,56692
102.4801,102.4873,102.4524,102.4541,38292
102.4541,102.4687,102.4281,102.4453,32952
102.4453,102.4487,102.3956,102.3966,35478
102.3966,102.4018,102.3754,102.3754,37951
102.3754,102.3834,102.3754,102.3754,56695
102.3789,102.3841,102.3715,102.3789,82288
102.3789,102.381,102.3583,102.3613,54719
102.3613,102.4018,102.3563,102.4013,50694
102.4013,102.4079,102.397,102.4049,47359
102.4049,102.4061,102.3424,102.3555,58009
102.3555,102.3784,102.348,102.3754,85492
102.3789,102.3901,102.3766,102.3789,80061
102.3789,102.3919,102.3653,102.3883,52411
102.3883,102.4006,102.3382,102.3496,49210
102.3496,102.3532,102.2777,102.2844,51574
102.2844,102.3466,102.2715,102.3393,56994
102.3393,102.3409,102.3074,102.3076,85029
102.314,102.3235,102.3135,102.314,86859
102.314,102.3241,102.3085,102.3239,56920
102.3239,102.3287,102.3171,102.323,49721
102.323,102.3261,102.3005,102.3021,51662
102.3021,102.3479,102.302,102.3461,60643
102.3461,102.3508,102.3178,102.3212,91096
102.3212,102.3374,102.3212,102.3212,78524
102.3212,102.3269,102.3212,102.3212,50479
102.3212,102.3489,102.3212,102.3479,47214
102.3479,102.4364,102.3272,102.4342,52439
102.4342,102.4683,102.3814,102.3921,54637
102.3921,102.4728,102.3885,102.4512,87601
102.4512,102.4712,102.4512,102.4512,88630
102.4512,102.4656,102.4512,102.4512,56976
102.4512,102.5143,102.4512,102.5097,56431
102.5097,102.5557,102.5057,102.5434,53977
102.5434,102.5619,102.5323,102.5418,57156
102.5418,102.56,102.5381,102.5523,90452
102.5559,102.5564,102.5532,102.5559,58892
102.5559,102.5579,102.5298,102.5424,38859
102.5424,102.5432,102.5301,102.531,34398
102.531,102.5778,102.5307,102.5733,36429
102.5733,102.5838,102.5155,102.5185,41907
102.5185,102.532,102.5119,102.5144,59363
102.5162,102.5203,102.5115,102.5162,66778
102.5162,102.5348,102.5101,102.5285,43955
102.5285,102.5388,102.4749,102.4821,41609
102.4821,102.4968,102.4794,102.4901,38752
102.4901,102.5035,102.4832,102.4984,43624
102.4984,102.5134,102.4966,102.5017,67215
102.5053,102.5338,102.4898,102.5053,82089
102.5053,102.5435,102.4756,102.5365,55985
102.5365,102.5919,102.5304,102.5747,50399
102.5747,102.6218,102.5606,102.6428,49387
102.6018,102.6149,102.5512,102.5964,57544
102.5554,102.6323,102.5542,102.6438,89684
102.6172,102.6223,102.6137,102.6982,58099
102.6172,102.6345,102.6077,102.7028,37892
102.6247,102.6368,102.6031,102.6447,34113
102.6105,102.6416,102.6007,102.6688,34938
102.6374,102.6412,102.6018,102.6387,39329
102.6102,102.6109,102.5835,102.6093,61103
102.5928,102.5958,102.5864,102.5928,45218
102.5928,102.601,102.5739,102.5855,29480
102.5855,102.6093,102.5846,102.6083,26986
102.6083,102.6676,102.6074,102.6676,28824
102.6676,102.6676,102.631,102.632,31086
102.632,102.6615,102.6228,102.6533,47098
102.6533,102.6535,102.6526,102.6533,40440
102.6533,102.667,102.6511,102.6667,26674
102.6667,102.6677,102.6327,102.6339,24584
102.6339,102.6524,102.632,102.6521,23930
102.6521,102.6687,102.6495,102.6683,26815
102.6683,102.6715,102.6677,102.668,40465
102.6714,102.6906,102.6674,102.6714,105654
102.6714,102.7194,102.6705,102.7185,74149
102.7185,102.7189,102.7023,102.7043,62044
102.7043,102.7436,102.704,102.7299,63388
102.7299,102.7336,102.7129,102.7209,69118
102.7209,102.742,102.7186,102.7399,109578
102.7364,102.7383,102.7332,102.7364,117928
102.7364,102.7526,102.7335,102.7429,76766
102.7429,102.8028,102.7398,102.7991,74757
102.7991,102.8205,102.7905,102.8144,69395
102.8144,102.8411,102.8126,102.8802,79461
102.8391,102.8411,102.8245,102.8713,119971
102.8331,102.8447,102.8164,102.8742,253994
102.8331,102.8609,102.8294,102.9418,172027
102.8606,102.8609,102.8306,102.9093,153507
102.831,102.8786,102.8305,102.8867,151183
102.8524,102.853,102.805,102.8364,178336
102.805,102.9131,102.805,102.9209,297123
102.8917,102.8946,102.8889,102.9174,112569
102.8917,102.9071,102.8344,102.859,76967
102.859,102.8604,102.805,102.8083,70668
102.8083,102.8352,102.805,102.8248,66398
102.8248,102.8256,102.8113,102.8182,73304
102.8182,102.846,102.805,102.8374,116782
102.8338,102.836,102.8304,102.8338,62541
102.8338,102.8374,102.8299,102.8312,40409
102.8312,102.8323,102.8183,102.8278,35974
102.8278,102.8291,102.7935,102.7994,37706
102.7994,102.8104,102.795,102.8005,40288
102.8005,102.8111,102.7867,102.7893,63907
102.7891,102.7931,102.7804,102.7891,80057
102.7891,102.8021,102.7887,102.7988,52432
102.7988,102.8364,102.7912,102.8184,47498
102.8184,102.8483,102.8088,102.8483,48405
102.8483,102.8483,102.7915,102.8418,56228
102.8007,102.8462,102.787,102.8749,85213
102.8266,102.8305,102.8225,102.9077,70191
102.8266,102.8478,102.8243,102.9251,46898
102.8468,102.8485,102.8314,102.9152,40654
102.8398,102.8417,102.8175,102.8528,41550
102.8214,102.8494,102.8193,102.8732,47161
102.8446,102.8752,102.842,102.8931,73308
102.8627,102.8733,102.8557,102.8627,145081
102.8627,102.8692,102.8557,102.9007,94536
102.8557,102.9115,102.8557,102.9509,91003
102.9059,102.9063,102.8916,102.9382,84966
102.8932,102.9,102.8821,102.9437,94280
102.8987,102.9447,102.8854,103.02,155284
102.9313,102.937,102.929,103.0135,95690
102.9313,102.9395,102.9228,103.017,62264
102.9376,102.9397,102.8833,102.9657,59816
102.8892,102.9147,102.8791,102.938,56826
102.9094,102.9121,102.8699,102.8956,66240
102.8699,102.8798,102.8699,102.8699,95694
102.8833,102.8846,102.8719,102.8833,64350
102.8833,102.8866,102.8803,102.8851,41516
102.8851,102.886,102.8584,102.859,38642
102.859,102.8852,102.8571,102.8849,38625
102.8849,102.8876,102.8639,102.867,42810
102.867,102.8722,102.8483,102.8551,65837
102.8483,102.8483,102.8456,102.8483,79791
102.8483,102.8483,102.7957,102.7997,56145
102.7997,102.8048,102.794,102.8029,45885
102.8029,102.8111,102.7472,102.7472,50537
102.7472,102.7551,102.7472,102.7472,51294
102.7472,102.7533,102.7472,102.7473,79811
102.7508,102.7532,102.7494,102.7508,66283
102.7508,102.7746,102.7446,102.7717,44343
102.7717,102.779,102.7565,102.7581,38878
102.7581,102.7617,102.7262,102.7313,39849
102.7313,102.7602,102.7274,102.7521,44332
102.7521,102.7579,102.7507,102.7564,66841
102.7544,102.7816,102.7472,102.7544,72180
102.7544,102.7669,102.7472,102.7656,47412
102.7656,102.7759,102.7532,102.7744,41956
102.7744,102.8805,102.7615,102.8695,48874
102.8695,102.8705,102.8412,102.8869,48538
102.8458,102.888,102.8292,102.9292,78113
102.888,102.8945,102.8875,102.9692,92291
102.888,102.9034,102.8831,102.9749,60319
102.8966,102.9042,102.8418,102.9297,57072
102.8543,102.8816,102.8489,102.9106,55293
102.8792,102.8831,102.8574,102.8905,61334
102.8619,102.8688,102.8602,102.8884,92446
102.8699,102.8809,102.8635,102.8699,48407
102.8699,102.8764,102.8174,102.8326,33375
102.8326,102.8434,102.8231,102.8233,28164
102.8233,102.8486,102.8162,102.8479,28987
102.8479,102.857,102.7977,102.7977,34157
102.7977,102.8235,102.7977,102.8125,49804
102.8194,102.8242,102.8188,102.8194,71062
102.8194,102.861,102.8185,102.8484,48262
102.8484,102.8533,102.8122,102.8122,43468
102.8122,102.8605,102.8122,102.8582,44240
102.8582,102.8716,102.8551,102.8658,46359
102.8658,102.8696,102.8547,102.8561,72407
102.8561,102.8812,102.8338,102.8561,96696
102.8561,102.9571,102.8461,102.9411,72438
102.9411,102.9474,102.8994,102.9102,58579
102.9102,102.9927,102.9049,102.9927,64120
102.9927,102.9927,102.8952,102.9101,72141
102.9101,102.9927,102.8851,102.9926,112203
102.9855,102.9989,102.9855,102.9855,115322
102.9855,102.9904,102.9855,102.9855,74135
102.9855,103.0337,102.9855,103.0305,71653
103.0305,103.0312,103.022,103.0233,66813
103.0233,103.0261,103.0069,103.0148,75359
103.0148,103.0342,103.0008,103.0288,118456
103.0324,103.0349,103.0229,103.0324,81646
103.0324,103.04,102.9735,102.9738,58461
102.9738,103.0148,102.9638,103.0057,49547
103.0057,103.0208,103.0037,103.0117,47194
103.0117,103.0128,102.9979,103.0045,53213
103.0045,103.0143,102.9638,102.971,86964
102.9638,102.966,102.9608,102.9638,58403
102.9638,102.9821,102.9576,102.9788,38636
102.9788,102.9814,102.9431,102.9652,34254
102.9652,102.9665,102.9205,102.9213,36218
102.9213,102.9468,102.9205,102.9465,39380
102.9465,102.9565,102.9325,102.9421,58900
102.9388,102.941,102.9356,102.9388,60969
102.9388,102.9498,102.9031,102.905,41769
102.905,103.0143,102.9031,103.0143,42238
103.0143,103.0143,102.9941,103.0004,35780
103.0004,103.01,102.991,102.9999,39235
102.9999,103.0143,102.996,103.0071,61828
103.0071,103.0085,103.0071,103.0071,175591
103.0071,103.053,103.0071,103.0399,120074
103.0399,103.166,103.0326,103.166,124900
103.166,103.166,103.1202,103.1344,106489
103.1344,103.1436,103.0754,103.0759,125705
103.0759,103.1561,103.052,103.1515,201366
103.1551,103.1572,103.1513,103.1551,110451
103.1551,103.1722,103.153,103.1713,73234
103.1713,103.1722,103.1607,103.1635,64066
103.1635,103.1651,103.1583,103.1589,63685
103.1589,103.1598,103.1412,103.142,73330
103.142,103.1537,103.14,103.1516,112516
103.1587,103.1624,103.1515,103.1587,129392
103.1587,103.2021,103.1529,103.1871,87758
103.1871,103.1953,103.1578,103.2025,77655
103.1612,103.2038,103.1609,103.2413,79507
103.2,103.2087,103.1893,103.2835,83523
103.2021,103.2382,103.1907,103.3095,136616
103.2309,103.234,103.2304,103.3066,130935
103.2309,103.2335,103.2293,103.2649,84583
103.2334,103.2359,103.2216,103.251,76436
103.2223,103.2285,103.1932,103.2275,77796
103.2017,103.2277,103.2008,103.2274,88350
103.2274,103.2312,103.2078,103.2093,135519
103.2028,103.2028,103.2025,103.2028,97213
103.2028,103.2071,103.1918,103.1935,63624
103.1935,103.2055,103.1933,103.1997,56219
103.1997,103.2382,103.1978,103.2323,59058
103.2323,103.2371,103.2007,103.203,66041
103.203,103.2382,103.2008,103.2382,103853
103.2382,103.239,103.2297,103.2382,336340
103.2382,103.3046,103.2219,103.2875,236885
103.2875,103.2892,103.2093,103.2093,221324
103.2093,103.326,103.2093,103.315,231565
103.315,103.3292,103.312,103.3147,216340
103.3147,103.3609,103.297,103.3431,354815
103.3457,103.3473,103.3442,103.3457,143277
103.3457,103.3605,103.3399,103.3559,93919
103.3559,103.3644,103.3449,103.3547,82053
103.3547,103.3578,103.3221,103.3331,85302
103.3331,103.4186,103.3288,103.4157,106824
103.4157,103.4157,103.3863,103.3971,148425
103.4006,103.4114,103.3909,103.4006,102577
103.4006,103.4114,103.3905,103.4114,67320
103.4114,103.4114,103.3676,103.3741,62846
103.3741,103.3741,103.3294,103.3362,62910
103.3362,103.3822,103.3294,103.3734,70684
103.3734,103.3862,103.3495,103.3501,107198
103.3537,103.3565,103.3472,103.3537,183997
103.3537,103.3597,103.3267,103.337,122117
103.337,103.4551,103.3283,103.4525,128648
103.4525,103.4557,103.3722,103.3768,120544
103.3768,103.3791,103.3629,103.3761,118429
103.3761,103.4398,103.3759,103.4331,204277
103.4322,103.4541,103.4186,103.4322,148936
103.4322,103.4745,103.4186,103.4632,101490
103.4632,103.4964,103.4476,103.4916,89768
103.4916,103.5211,103.4821,103.5153,89006
103.5153,103.5178,103.4787,103.5245,101703
103.4831,103.5342,103.4742,103.572,162625
103.5269,103.5324,103.5197,103.6086,137866
103.5269,103.5534,103.5197,103.626,92107
103.5472,103.5622,103.5467,103.6354,80640
103.5594,103.5659,103.5197,103.5592,83633
103.5276,103.5593,103.5197,103.5817,92969
103.5529,103.5847,103.5481,103.6106,146335
103.5849,103.5855,103.5848,103.5849,111688
103.5849,103.6022,103.5839,103.6432,74145
103.6018,103.6049,103.5902,103.6326,65130
103.5912,103.5915,103.5825,103.6253,64721
103.5839,103.596,103.5832,103.6749,73091
103.5932,103.5932,103.5898,103.6708,111975
103.5991,103.6106,103.5983,103.6336,198469
103.5991,103.6005,103.5721,103.622,129752
103.5903,103.6114,103.5553,103.5975,118150
103.5687,103.576,103.5657,103.6,114611
103.5741,103.5864,103.5334,103.5354,137142
103.5354,103.5356,103.5029,103.5089,208608
103.5053,103.5079,103.4976,103.5053,142234
103.5053,103.5112,103.4974,103.5017,92071
103.5017,103.5125,103.452,103.4568,88333
103.4568,103.4715,103.4207,103.4354,84626
103.4354,103.4451,103.3895,103.3985,97957
103.3985,103.4349,103.3882,103.4295,150750
103.4293,103.4318,103.4268,103.4293,91393
103.4293,103.4341,103.4289,103.4318,59040
103.4318,103.4705,103.4262,103.4677,55842
103.4677,103.47,103.4202,103.4371,55305
103.4371,103.4878,103.4262,103.4862,64327
103.4862,103.4981,103.4807,103.4908,92207
103.4836,103.5115,103.4554,103.4836,87035
103.4836,103.4854,103.3863,103.4109,63811
103.4109,103.4779,103.4053,103.4761,56004
103.4761,103.4942,103.36,103.3666,60265
103.3666,103.4243,103.3567,103.4106,60710
103.4106,103.433,103.3671,103.3681,94188
103.3666,103.3677,103.3548,103.3666,84397
103.3666,103.3808,103.3611,103.3792,55573
103.3792,103.3849,103.3506,103.3616,49863
103.3616,103.4463,103.3602,103.4428,55805
103.4428,103.448,103.4186,103.4267,55944
103.4267,103.4459,103.4093,103.4439,87202
103.4403,103.4403,103.4353,103.4403,161461
103.4403,103.4403,103.4154,103.4403,103796
103.4403,103.4403,103.3319,103.3352,111016
103.3352,103.3508,103.286,103.3188,95180
103.3188,103.339,103.2021,103.2021,127221
103.2021,103.2426,103.2021,103.2092,163680
103.2092,103.2251,103.2037,103.2092,78512
103.2092,103.2191,103.2029,103.2081,50578
103.2081,103.221,103.2029,103.2029,45317
103.2029,103.3076,103.2029,103.297,53044
103.297,103.3076,103.2276,103.2391,56133
103.2391,103.2809,103.2295,103.2793,84630
103.281,103.2926,103.2769,103.281,90742
103.281,103.305,103.2791,103.2982,60271
103.2982,103.3179,103.2947,103.3588,53791
103.3175,103.3254,103.2781,103.3342,54319
103.2929,103.3054,103.2924,103.3369,58639
103.2956,103.3192,103.2873,103.3919,93348
103.3103,103.317,103.3097,103.3889,107522
103.3103,103.3109,103.2743,103.3087,73938
103.2743,103.3303,103.2743,103.3565,67461
103.3249,103.3898,103.3241,103.4185,69159
103.3898,103.3898,103.3491,103.3794,73959
103.3536,103.3747,103.3376,103.3717,111283
103.3681,103.3721,103.3639,103.3681,115134
103.3681,103.3729,103.3497,103.3543,75996
103.3543,103.3741,103.3524,103.3707,67887
103.3707,103.3917,103.3691,103.3897,68204
103.3897,103.3938,103.3729,103.3764,75920
103.3764,103.377,103.3691,103.3698,116606
103.3747,103.3789,103.3681,103.3747,67713
103.3747,103.3752,103.3446,103.3465,45900
103.3465,103.3521,103.335,103.3516,39072
103.3516,103.3789,103.3382,103.3602,39336
103.3602,103.3665,103.2967,103.3103,47729
103.3103,103.3157,103.2725,103.2922,70092
103.2959,103.3043,103.287,103.2959,80381
103.2959,103.3018,103.2866,103.2874,52529
103.2874,103.2997,103.2801,103.2935,46483
103.2935,103.298,103.2705,103.2714,47903
103.2714,103.2768,103.2581,103.2623,52586
103.2623,103.2689,103.2546,103.2671,81137
103.267,103.2701,103.2651,103.267,85040
103.267,103.3028,103.2613,103.293,57419
103.293,103.3146,103.275,103.3096,50159
103.3096,103.3105,103.2794,103.2853,50881
103.2853,103.2968,103.2781,103.2892,55083
103.2892,103.3087,103.2867,103.3067,87921
103.3067,103.3128,103.3059,103.3067,71208
103.3067,103.378,103.3061,103.364,50851
103.364,103.3685,103.304,103.3055,45297
103.3055,103.3206,103.2754,103.298,41281
103.298,103.357,103.2971,103.3542,50764
103.3542,103.3845,103.3469,103.3825,75105
103.3754,103.3789,103.3745,103.3754,58163
103.3754,103.3759,103.354,103.3547,38889
103.3547,103.3625,103.3018,103.3032,36546
103.3032,103.3538,103.2984,103.3436,35832
103.3436,103.3457,103.3109,103.3244,38775
103.3244,103.3482,103.3237,103.3387,59770
103.332,103.338,103.33,103.332,45876
103.332,103.3444,103.3283,103.3405,29976
103.3405,103.3591,103.3364,103.3557,26988
103.3557,103.3578,103.319,103.3215,27950
103.3215,103.3582,103.3169,103.3562,31470
103.3562,103.3611,103.345,103.3609,46298
103.3681,103.3849,103.366,103.3681,94576
103.3681,103.3711,103.3646,103.4077,60998
103.3664,103.3865,103.3522,103.4091,54186
103.3678,103.4617,103.3621,103.539,63415
103.4574,103.46,103.3817,103.4616,69568
103.3829,103.4445,103.3677,103.5198,105749
103.4404,103.4506,103.4332,103.472,89430
103.4404,103.4706,103.4332,103.4933,60184
103.4646,103.4697,103.454,103.4815,51996
103.4556,103.5442,103.4477,103.5233,57798
103.5233,103.5269,103.5136,103.5186,58015
103.5186,103.5627,103.5157,103.5522,95237
103.5487,103.5542,103.5477,103.5487,82524
103.5487,103.5887,103.5478,103.5799,56247
103.5799,103.5855,103.5731,103.5815,47299
103.5815,103.5935,103.5789,103.5928,48194
103.5928,103.5991,103.5897,103.5991,53691
